State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude
AL,Calhoun Energy Center,55409,CT1,,2016,ARP,414.48,12,60504.72,,0.27,0.0532,13.252,39034.603,649647.352,4,,Calhoun County,Electric Utility,"Calhoun Power Company I, LLC","Calhoun Power Company I, LLC","CSOSG2 : Michael Carter (607869) (Started Dec 14, 2016),CAIRNOX : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended Aug 11, 2016),CSNOX : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CAIROS : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended Aug 11, 2016),CSNOXOS : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),ARP : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CSSO2G2 : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016)","CSOSG2 : ,CAIRNOX : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSNOX : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CAIROS : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSNOXOS : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),ARP : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSSO2G2 : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,33.5883,-85.9731
AL,Calhoun Energy Center,55409,CT2,,2016,ARP,183.82,12,26451.19,,0.111,0.0472,5.39,17051.586,284295.371,4,,Calhoun County,Electric Utility,"Calhoun Power Company I, LLC","Calhoun Power Company I, LLC","CSNOXOS : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CSNOX : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CAIROS : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended Aug 11, 2016),CSSO2G2 : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),ARP : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CAIRNOX : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended Aug 11, 2016),CSOSG2 : Michael Carter (607869) (Started Dec 14, 2016)","CSNOXOS : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSNOX : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CAIROS : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSSO2G2 : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),ARP : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CAIRNOX : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSOSG2 : ",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,33.5883,-85.9731
AL,Calhoun Energy Center,55409,CT3,,2016,ARP,279.19,12,41269.16,,0.169,0.0448,7.982,26499.307,442109.458,4,,Calhoun County,Electric Utility,"Calhoun Power Company I, LLC","Calhoun Power Company I, LLC","CSNOXOS : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CSOSG2 : Michael Carter (607869) (Started Dec 14, 2016),ARP : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CAIRNOX : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended Aug 11, 2016),CSNOX : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CSSO2G2 : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CAIROS : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended Aug 11, 2016)","CSNOXOS : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSOSG2 : ,ARP : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CAIRNOX : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSNOX : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSSO2G2 : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CAIROS : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,33.5883,-85.9731
AL,Calhoun Energy Center,55409,CT4,,2016,ARP,472.36,12,68500.51,,0.319,0.0485,14.123,44461.541,738701.181,4,,Calhoun County,Electric Utility,"Calhoun Power Company I, LLC","Calhoun Power Company I, LLC","CAIRNOX : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended Aug 11, 2016),CSSO2G2 : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),ARP : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CAIROS : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended Aug 11, 2016),CSNOXOS : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CSNOX : Kathy French (605624) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016),CSOSG2 : Michael Carter (607869) (Started Dec 14, 2016)","CAIRNOX : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSSO2G2 : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),ARP : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CAIROS : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSNOXOS : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSNOX : D Blake Wheatley (1056) (Ended Jan 06, 2016)<br>Scott Weis (602951) (Started Jan 06, 2016) (Ended May 20, 2016)<br>Michael Carter (607869) (Started May 20, 2016) (Ended May 20, 2016),CSOSG2 : ",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,33.5883,-85.9731
AL,Charles R Lowman,56,1,"CS004, MS001",2016,ARP,587.19,12,24047.46,,23.453,0.3208,43.105,26505.612,258339.123,4,SERC,Washington County,Electric Utility,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.","CSOSG2 : David H Powell (607466) (Started Dec 14, 2016),CAIROS : David H Powell (607466) (Ended Aug 11, 2016),CSNOX : David H Powell (607466),MATS : David H Powell (607466),CSNOXOS : David H Powell (607466),ARP : David H Powell (607466),CSSO2G2 : David H Powell (607466),CAIRNOX : David H Powell (607466) (Ended Aug 11, 2016)","CSOSG2 : Keith M Stephens (838) (Started Dec 14, 2016),CAIROS : Keith M Stephens (838) (Ended Aug 11, 2016),CSNOX : Keith M Stephens (838),MATS : Keith M Stephens (838),CSNOXOS : Keith M Stephens (838),ARP : Keith M Stephens (838),CSSO2G2 : Keith M Stephens (838),CAIRNOX : Keith M Stephens (838) (Ended Aug 11, 2016)",Phase 2,Phase 2 Group 1,Operating,Dry bottom wall-fired boiler,Coal,,Wet Limestone,Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,31.4858,-87.9106
AL,Charles R Lowman,56,2,CS004,2016,ARP,4144.39,12,679315.19,,497.23,0.3311,1278.56,735732.786,7170889.608,4,SERC,Washington County,Electric Utility,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.","CSNOXOS : David H Powell (607466),MATS : David H Powell (607466),CAIRNOX : David H Powell (607466) (Ended Aug 11, 2016),CSNOX : David H Powell (607466),CSSO2G2 : David H Powell (607466),CSOSG2 : David H Powell (607466) (Started Dec 14, 2016),ARP : David H Powell (607466),CAIROS : David H Powell (607466) (Ended Aug 11, 2016)","CSNOXOS : Keith M Stephens (838),MATS : Keith M Stephens (838),CAIRNOX : Keith M Stephens (838) (Ended Aug 11, 2016),CSNOX : Keith M Stephens (838),CSSO2G2 : Keith M Stephens (838),CSOSG2 : Keith M Stephens (838) (Started Dec 14, 2016),ARP : Keith M Stephens (838),CAIROS : Keith M Stephens (838) (Ended Aug 11, 2016)",Phase 2,Early Election,Operating,Dry bottom wall-fired boiler,Coal,,Wet Limestone,Selective Catalytic Reduction<br>Overfire Air,Electrostatic Precipitator,,31.4858,-87.9106
AL,Charles R Lowman,56,3,"MS03C, MS03D",2016,ARP,5640.2,12,993663.36,,720.38,0.3383,2058.601,1175895.975,1.15E+07,4,SERC,Washington County,Electric Utility,"PowerSouth Energy Cooperative, Inc.","PowerSouth Energy Cooperative, Inc.","ARP : David H Powell (607466),CSNOX : David H Powell (607466),CAIRNOX : David H Powell (607466) (Ended Aug 11, 2016),CAIROS : David H Powell (607466) (Ended Aug 11, 2016),CSNOXOS : David H Powell (607466),CSOSG2 : David H Powell (607466) (Started Dec 14, 2016),CSSO2G2 : David H Powell (607466),MATS : David H Powell (607466)","ARP : Keith M Stephens (838),CSNOX : Keith M Stephens (838),CAIRNOX : Keith M Stephens (838) (Ended Aug 11, 2016),CAIROS : Keith M Stephens (838) (Ended Aug 11, 2016),CSNOXOS : Keith M Stephens (838),CSOSG2 : Keith M Stephens (838) (Started Dec 14, 2016),CSSO2G2 : Keith M Stephens (838),MATS : Keith M Stephens (838)",Phase 2,Early Election,Operating,Dry bottom wall-fired boiler,Coal,,Wet Limestone,Selective Catalytic Reduction<br>Overfire Air,Electrostatic Precipitator,,31.4858,-87.9106
AL,Colbert,47,1,CSCO14,2016,ARP,1929.78,6,261407.86,,2169.086,0.4372,654.915,310977.518,2997665.572,4,,Colbert County,Electric Utility,Tennessee Valley Authority,Tennessee Valley Authority,"CSOSG2 : David W Sorrick (606794) (Started Dec 14, 2016),MATS : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSNOXOS : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CAIRNOX : James R Dalrymple (606824) (Ended Aug 11, 2016),CAIROS : James R Dalrymple (606824) (Ended Aug 11, 2016),CSNOX : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),ARP : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSSO2G2 : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","CSOSG2 : Allen A Clare (608515) (Started Dec 14, 2016),MATS : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSNOXOS : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CAIRNOX : William W Morrison (606564) (Ended Aug 11, 2016),CAIROS : William W Morrison (606564) (Ended Aug 11, 2016),CSNOX : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),ARP : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSSO2G2 : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 1 Group 1,Operating (Retired 04/30/2016),Dry bottom wall-fired boiler,Coal,,,Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,34.7439,-87.8486
AL,Colbert,47,2,CSCO14,2016,ARP,1967.17,6,248903.51,,2075.832,0.4348,621.841,297506.455,2867810.656,4,,Colbert County,Electric Utility,Tennessee Valley Authority,Tennessee Valley Authority,"CAIROS : James R Dalrymple (606824) (Ended Aug 11, 2016),ARP : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSOSG2 : David W Sorrick (606794) (Started Dec 14, 2016),CSSO2G2 : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),MATS : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CAIRNOX : James R Dalrymple (606824) (Ended Aug 11, 2016),CSNOXOS : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSNOX : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","CAIROS : William W Morrison (606564) (Ended Aug 11, 2016),ARP : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSOSG2 : Allen A Clare (608515) (Started Dec 14, 2016),CSSO2G2 : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),MATS : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CAIRNOX : William W Morrison (606564) (Ended Aug 11, 2016),CSNOXOS : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSNOX : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 1 Group 1,Operating (Retired 04/30/2016),Dry bottom wall-fired boiler,Coal,,,Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,34.7439,-87.8486
AL,Colbert,47,3,CSCO14,2016,ARP,1353.44,6,164958.68,,1374.567,0.422,390.444,193856.816,1868680.717,4,,Colbert County,Electric Utility,Tennessee Valley Authority,Tennessee Valley Authority,"CAIROS : James R Dalrymple (606824) (Ended Aug 11, 2016),CSNOXOS : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),ARP : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSNOX : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSOSG2 : David W Sorrick (606794) (Started Dec 14, 2016),MATS : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSSO2G2 : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CAIRNOX : James R Dalrymple (606824) (Ended Aug 11, 2016)","CAIROS : William W Morrison (606564) (Ended Aug 11, 2016),CSNOXOS : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),ARP : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSNOX : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSOSG2 : Allen A Clare (608515) (Started Dec 14, 2016),MATS : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSSO2G2 : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CAIRNOX : William W Morrison (606564) (Ended Aug 11, 2016)",Table 1,Phase 1 Group 1,Operating (Retired 04/30/2016),Dry bottom wall-fired boiler,Coal,,,Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,34.7439,-87.8486
AL,Colbert,47,4,CSCO14,2016,ARP,1018.09,6,137013.82,,1083.09,0.4056,310.208,158672.2,1529517.873,4,,Colbert County,Electric Utility,Tennessee Valley Authority,Tennessee Valley Authority,"CAIRNOX : James R Dalrymple (606824) (Ended Aug 11, 2016),ARP : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSNOX : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),MATS : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSNOXOS : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSSO2G2 : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CAIROS : James R Dalrymple (606824) (Ended Aug 11, 2016),CSOSG2 : David W Sorrick (606794) (Started Dec 14, 2016)","CAIRNOX : William W Morrison (606564) (Ended Aug 11, 2016),ARP : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSNOX : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),MATS : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSNOXOS : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSSO2G2 : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CAIROS : William W Morrison (606564) (Ended Aug 11, 2016),CSOSG2 : Allen A Clare (608515) (Started Dec 14, 2016)",Table 1,Phase 1 Group 1,Operating (Retired 04/30/2016),Dry bottom wall-fired boiler,Coal,,,Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,34.7439,-87.8486
AL,Colbert,47,5,,2016,ARP,0,6,,,,,,,,4,,Colbert County,Electric Utility,Tennessee Valley Authority,Tennessee Valley Authority,"CAIRNOX : James R Dalrymple (606824) (Ended Aug 11, 2016),CAIROS : James R Dalrymple (606824) (Ended Aug 11, 2016),CSNOX : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSOSG2 : David W Sorrick (606794) (Started Dec 14, 2016),MATS : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),ARP : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSSO2G2 : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016),CSNOXOS : James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","CAIRNOX : William W Morrison (606564) (Ended Aug 11, 2016),CAIROS : William W Morrison (606564) (Ended Aug 11, 2016),CSNOX : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSOSG2 : Allen A Clare (608515) (Started Dec 14, 2016),MATS : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),ARP : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSSO2G2 : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016),CSNOXOS : William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 1 Group 1,Operating (Retired 04/30/2016),Dry bottom wall-fired boiler,Coal,,,Selective Catalytic Reduction<br>Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,34.7439,-87.8486
AL,Decatur Energy Center,55292,CTG-1,,2016,ARP,5019.45,12,912600.12,,1.929,0.0102,29.166,382119.863,6429882.716,4,,Morgan County,Electric Utility,"Decatur Energy Center, LLC","Decatur Energy Center, LLC","CAIRNOX : Joe Bogle (607575) (Ended Aug 11, 2016),CSNOX : Joe Bogle (607575),CAIROS : Joe Bogle (607575) (Ended Aug 11, 2016),CSSO2G2 : Joe Bogle (607575),CSOSG2 : Joe Bogle (607575) (Started Dec 14, 2016),CSNOXOS : Joe Bogle (607575),ARP : Joe Bogle (607575)","CAIRNOX : Kathy French (605624) (Ended Aug 11, 2016),CSNOX : Kathy French (605624),CAIROS : Kathy French (605624) (Ended Aug 11, 2016),CSSO2G2 : Kathy French (605624),CSOSG2 : Kathy French (605624) (Started Dec 14, 2016),CSNOXOS : Kathy French (605624),ARP : Kathy French (605624)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,34.6292,-87.0214
AL,Decatur Energy Center,55292,CTG-2,,2016,ARP,4949.46,12,896859.49,,1.886,0.01,28.284,373654.879,6287491.372,4,,Morgan County,Electric Utility,"Decatur Energy Center, LLC","Decatur Energy Center, LLC","CSNOX : Joe Bogle (607575),CAIRNOX : Joe Bogle (607575) (Ended Aug 11, 2016),CSOSG2 : Joe Bogle (607575) (Started Dec 14, 2016),CSSO2G2 : Joe Bogle (607575),CSNOXOS : Joe Bogle (607575),ARP : Joe Bogle (607575),CAIROS : Joe Bogle (607575) (Ended Aug 11, 2016)","CSNOX : Kathy French (605624),CAIRNOX : Kathy French (605624) (Ended Aug 11, 2016),CSOSG2 : Kathy French (605624) (Started Dec 14, 2016),CSSO2G2 : Kathy French (605624),CSNOXOS : Kathy French (605624),ARP : Kathy French (605624),CAIROS : Kathy French (605624) (Ended Aug 11, 2016)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,34.6292,-87.0214
AL,Decatur Energy Center,55292,CTG-3,,2016,ARP,5203.02,12,884561.14,,1.999,0.0109,33.148,395965.267,6662721.371,4,,Morgan County,Electric Utility,"Decatur Energy Center, LLC","Decatur Energy Center, LLC","CSNOXOS : Joe Bogle (607575),CSSO2G2 : Joe Bogle (607575),CAIRNOX : Joe Bogle (607575) (Ended Aug 11, 2016),CSNOX : Joe Bogle (607575),CSOSG2 : Joe Bogle (607575) (Started Dec 14, 2016),CAIROS : Joe Bogle (607575) (Ended Aug 11, 2016),ARP : Joe Bogle (607575)","CSNOXOS : Kathy French (605624),CSSO2G2 : Kathy French (605624),CAIRNOX : Kathy French (605624) (Ended Aug 11, 2016),CSNOX : Kathy French (605624),CSOSG2 : Kathy French (605624) (Started Dec 14, 2016),CAIROS : Kathy French (605624) (Ended Aug 11, 2016),ARP : Kathy French (605624)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,34.6292,-87.0214
