State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude
PA,Gilberton Power Company,10113,31,CS001,2017,ARP,8123.58,12,,3073688.59,355.618,0.0936,192.708,508320.082,4114267.858,3,,Schuylkill County,Cogeneration,Gilberton Power Company,Gilberton Power Company,"CSNOX : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017),MATS : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017),ARP : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017),CSSO2G1 : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017),CSNOXOS : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017),CSOSG2 : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017)","CSNOX : Alexander C Brush (608145) (Ended Jun 05, 2017),MATS : Alexander C Brush (608145) (Ended Jun 05, 2017),ARP : Alexander C Brush (608145) (Ended Jun 05, 2017),CSSO2G1 : Alexander C Brush (608145) (Ended Jun 05, 2017),CSNOXOS : Alexander C Brush (608145) (Ended Jun 05, 2017),CSOSG2 : Alexander C Brush (608145) (Ended Jun 05, 2017)",Phase 2,,Operating,Circulating fluidized bed boiler,Coal Refuse,,Fluidized Bed Limestone Injection,Overfire Air,Baghouse,,40.79,-76.1984
PA,Gilberton Power Company,10113,32,CS001,2017,ARP,8067.63,12,,3012919.98,349.083,0.094,189.995,498576.358,4034893.438,3,,Schuylkill County,Cogeneration,Gilberton Power Company,Gilberton Power Company,"ARP : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017),CSSO2G1 : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017),CSNOXOS : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017),CSOSG2 : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017),CSNOX : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017),MATS : James Dudish (602593) (Ended Jun 05, 2017)<br>Alexander C Brush (608145) (Started Jun 05, 2017)","ARP : Alexander C Brush (608145) (Ended Jun 05, 2017),CSSO2G1 : Alexander C Brush (608145) (Ended Jun 05, 2017),CSNOXOS : Alexander C Brush (608145) (Ended Jun 05, 2017),CSOSG2 : Alexander C Brush (608145) (Ended Jun 05, 2017),CSNOX : Alexander C Brush (608145) (Ended Jun 05, 2017),MATS : Alexander C Brush (608145) (Ended Jun 05, 2017)",Phase 2,,Operating,Circulating fluidized bed boiler,Coal Refuse,,Fluidized Bed Limestone Injection,Overfire Air,Baghouse,,40.79,-76.1984
PA,Grays Ferry Cogen Partnership,54785,2,,2017,ARP,8068.57,12,820159.44,,3.148,0.0315,163.894,623484.855,1.05E+07,3,,Philadelphia County,Cogeneration,"Veolia Energy Philadelphia, Inc.","Veolia Energy Philadelphia, Inc.","ARP : Peter Quirk (603440),CSSO2G1 : Peter Quirk (603440),CSNOXOS : Peter Quirk (603440),CSOSG2 : Peter Quirk (603440),CSNOX : Peter Quirk (603440)","ARP : Mike Smedley (604349),CSSO2G1 : Mike Smedley (604349),CSNOXOS : Mike Smedley (604349),CSOSG2 : Mike Smedley (604349),CSNOX : Mike Smedley (604349)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,,,,39.9417,-75.1883
PA,Handsome Lake Energy,55233,EU-1A,CP100,2017,ARP,834.08,9,19752.05,,0.073,0.2449,18.245,13508.2,228786.3,3,,Venango County,Electric Utility,"Handsome Lake Energy, LLC","Handsome Lake Energy, LLC","CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,41.2908,-79.8061
PA,Handsome Lake Energy,55233,EU-1B,CP100,2017,ARP,837.42,9,19824.11,,0.073,0.2417,18.147,13562.3,229703.3,3,,Venango County,Electric Utility,"Handsome Lake Energy, LLC","Handsome Lake Energy, LLC","ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,41.2908,-79.8061
PA,Handsome Lake Energy,55233,EU-2A,CP100,2017,ARP,848.57,9,20060.23,,0.074,0.2507,19.574,13718.7,232374.4,3,,Venango County,Electric Utility,"Handsome Lake Energy, LLC","Handsome Lake Energy, LLC","ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,41.2908,-79.8061
PA,Handsome Lake Energy,55233,EU-2B,CP100,2017,ARP,846.24,9,20008.74,,0.074,0.2517,19.438,13681.6,231747.4,3,,Venango County,Electric Utility,"Handsome Lake Energy, LLC","Handsome Lake Energy, LLC","ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,41.2908,-79.8061
PA,Handsome Lake Energy,55233,EU-3A,CP100,2017,ARP,664.12,9,14590.79,,0.054,0.2419,14.143,9845.9,166721.3,3,,Venango County,Electric Utility,"Handsome Lake Energy, LLC","Handsome Lake Energy, LLC","ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,41.2908,-79.8061
PA,Handsome Lake Energy,55233,EU-3B,CP100,2017,ARP,668.53,9,14678,,0.054,0.2497,14.64,9908.2,167775.8,3,,Venango County,Electric Utility,"Handsome Lake Energy, LLC","Handsome Lake Energy, LLC","CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,41.2908,-79.8061
PA,Handsome Lake Energy,55233,EU-4A,CP100,2017,ARP,642.92,9,14170.58,,0.052,0.2182,11.147,9567.6,162012.9,3,,Venango County,Electric Utility,"Handsome Lake Energy, LLC","Handsome Lake Energy, LLC","CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,41.2908,-79.8061
PA,Handsome Lake Energy,55233,EU-4B,CP100,2017,ARP,640.47,9,14154.96,,0.052,0.2352,12.67,9555.7,161812,3,,Venango County,Electric Utility,"Handsome Lake Energy, LLC","Handsome Lake Energy, LLC","ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,41.2908,-79.8061
PA,Handsome Lake Energy,55233,EU-5A,CP100,2017,ARP,820.85,9,19720.24,,0.073,0.243,17.824,13490.3,228523.7,3,,Venango County,Electric Utility,"Handsome Lake Energy, LLC","Handsome Lake Energy, LLC","ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,41.2908,-79.8061
PA,Handsome Lake Energy,55233,EU-5B,CP100,2017,ARP,817.44,9,19651.19,,0.073,0.2477,18.609,13439.5,227663.3,3,,Venango County,Electric Utility,"Handsome Lake Energy, LLC","Handsome Lake Energy, LLC","ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,41.2908,-79.8061
PA,Hazleton Generation,10870,TURB2,,2017,ARP,38.47,12,646.71,,0.003,0.1257,0.435,613.191,9859.282,3,,Luzerne County,Cogeneration,"Hazleton Generation, LLC","Lakeside Energy, LLC","ARP : Michael K Hatem (604134),CSSO2G1 : Michael K Hatem (604134),CSNOXOS : Michael K Hatem (604134),CSOSG2 : Michael K Hatem (604134),CSNOX : Michael K Hatem (604134)","ARP : Kevin Collins (3095),CSSO2G1 : Kevin Collins (3095),CSNOXOS : Kevin Collins (3095),CSOSG2 : Kevin Collins (3095),CSNOX : Kevin Collins (3095)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,40.9282,-76.0416
PA,Hazleton Generation,10870,TURB3,,2017,ARP,66.49,12,1359.47,,0.006,0.1236,0.76,1137.623,18477.745,3,,Luzerne County,Cogeneration,"Hazleton Generation, LLC","Lakeside Energy, LLC","ARP : Michael K Hatem (604134),CSSO2G1 : Michael K Hatem (604134),CSNOXOS : Michael K Hatem (604134),CSOSG2 : Michael K Hatem (604134),CSNOX : Michael K Hatem (604134)","ARP : Kevin Collins (3095),CSSO2G1 : Kevin Collins (3095),CSNOXOS : Kevin Collins (3095),CSOSG2 : Kevin Collins (3095),CSNOX : Kevin Collins (3095)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,40.9282,-76.0416
PA,Hazleton Generation,10870,TURB4,,2017,ARP,50.09,12,953.09,,0.004,0.1203,0.554,844.619,13327.381,3,,Luzerne County,Cogeneration,"Hazleton Generation, LLC","Lakeside Energy, LLC","CSNOXOS : Michael K Hatem (604134),CSOSG2 : Michael K Hatem (604134),CSNOX : Michael K Hatem (604134),ARP : Michael K Hatem (604134),CSSO2G1 : Michael K Hatem (604134)","CSNOXOS : Kevin Collins (3095),CSOSG2 : Kevin Collins (3095),CSNOX : Kevin Collins (3095),ARP : Kevin Collins (3095),CSSO2G1 : Kevin Collins (3095)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,40.9282,-76.0416
PA,Helix Ironwood LLC,55337,1,,2017,ARP,7302.07,12,1629158.99,,5.337,0.0125,108.794,1057125.799,1.78E+07,3,,Lebanon County,Electric Utility,TC Ironwood LLC,TC Ironwood LLC,"CSNOXOS : Richard P Schuler (604462) (Ended Jun 08, 2017)<br>Tanja Grzeskowitz (606620) (Started Jun 08, 2017) (Ended Jun 12, 2017)<br>Kathy French (605624) (Started Jun 12, 2017),CSOSG2 : Richard P Schuler (604462) (Ended Jun 08, 2017)<br>Tanja Grzeskowitz (606620) (Started Jun 08, 2017) (Ended Jun 12, 2017)<br>Kathy French (605624) (Started Jun 12, 2017),CSNOX : Richard P Schuler (604462) (Ended Jun 08, 2017)<br>Tanja Grzeskowitz (606620) (Started Jun 08, 2017) (Ended Jun 12, 2017)<br>Kathy French (605624) (Started Jun 12, 2017),ARP : Richard P Schuler (604462) (Ended Jun 08, 2017)<br>Tanja Grzeskowitz (606620) (Started Jun 08, 2017) (Ended Jun 12, 2017)<br>Kathy French (605624) (Started Jun 12, 2017),CSSO2G1 : Richard P Schuler (604462) (Ended Jun 08, 2017)<br>Tanja Grzeskowitz (606620) (Started Jun 08, 2017) (Ended Jun 12, 2017)<br>Kathy French (605624) (Started Jun 12, 2017)","CSNOXOS : Tanja Grzeskowitz (606620) (Ended Feb 07, 2017)<br>John R Wolff (606192) (Started Feb 07, 2017) (Ended Jun 08, 2017)<br>Kathy French (605624) (Started Jun 08, 2017) (Ended Jun 12, 2017)<br>John R Wolff (606192) (Started Jun 12, 2017),CSOSG2 : Tanja Grzeskowitz (606620) (Ended Feb 07, 2017)<br>John R Wolff (606192) (Started Feb 07, 2017) (Ended Jun 08, 2017)<br>Kathy French (605624) (Started Jun 08, 2017) (Ended Jun 12, 2017)<br>John R Wolff (606192) (Started Jun 12, 2017),CSNOX : Tanja Grzeskowitz (606620) (Ended Feb 07, 2017)<br>John R Wolff (606192) (Started Feb 07, 2017) (Ended Jun 08, 2017)<br>Kathy French (605624) (Started Jun 08, 2017) (Ended Jun 12, 2017)<br>John R Wolff (606192) (Started Jun 12, 2017),ARP : Tanja Grzeskowitz (606620) (Ended Feb 07, 2017)<br>John R Wolff (606192) (Started Feb 07, 2017) (Ended Jun 08, 2017)<br>Kathy French (605624) (Started Jun 08, 2017) (Ended Jun 12, 2017)<br>John R Wolff (606192) (Started Jun 12, 2017),CSSO2G1 : Tanja Grzeskowitz (606620) (Ended Feb 07, 2017)<br>John R Wolff (606192) (Started Feb 07, 2017) (Ended Jun 08, 2017)<br>Kathy French (605624) (Started Jun 08, 2017) (Ended Jun 12, 2017)<br>John R Wolff (606192) (Started Jun 12, 2017)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Ammonia Injection,,,40.3509,-76.3658
